product_id,name,price,currency,brand,description,availability,url,thumbnail_image,gallery_images,Category
9516878496029,STARVILLE MICELLAR WATER WIPES 50,125.0,EGP,Starville,Home > عروض 2025 > لوشن إيفا ريسيبي بجوز الهند 370 مل > Back to عروض 2025 > قناع تفتيح ميلاتكس 50 جم,in stock,https://aldawaaegy.com/ar/collections/2025-offers/products/starville-micellar-water-wipes-50,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/starville-micellar-water-wipes-50-5804795.png?v=1762438467,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/starville-micellar-water-wipes-50-5804795.png?v=1762438467,offers
9079120757021,MELATEX LIGHTENING MASK 50GM,305.0,EGP,Melatex,Home > عروض 2025 > مناديل ستارفيل ميسيلار المائية 50 > Back to عروض 2025 > زيت معزز أفريقي خام للحواجب 15 مل,in stock,https://aldawaaegy.com/ar/collections/2025-offers/products/melatex-lightening-mask-50gm,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/melatex-lightening-mask-50gm-7152469.jpg?v=1762438250,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/melatex-lightening-mask-50gm-7152469.jpg?v=1762438250,offers
9076353302813,RAW AFRICAN BOOSTER OIL EYE BROWS 15ML,275.0,EGP,Raw afriacan,Home > عروض 2025 > قناع تفتيح ميلاتكس 50 جم > Back to عروض 2025 > رول تبييض ستارفيل وردي فاتح برائحة جوز الهند 60 مل,in stock,https://aldawaaegy.com/ar/collections/2025-offers/products/raw-african-booster-oil-eye-brows-15ml,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/raw-african-booster-oil-eye-brows-15ml-7788947.webp?v=1762438667,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/raw-african-booster-oil-eye-brows-15ml-7788947.webp?v=1762438667,offers
8986215022877,STARVILLE WHITENING ROLL ON LIGHT PINK WITH COCONUT SCENT 60 ML,150.0,EGP,Starville,Home > عروض 2025 > زيت معزز أفريقي خام للحواجب 15 مل > Back to عروض 2025 > مرطب الشفاه سترالين 5 مل,in stock,https://aldawaaegy.com/ar/collections/2025-offers/products/starville-whitening-roll-on-light-pink-with-coconut-scent-60-ml,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/starville-whitening-roll-on-light-pink-with-coconut-scent-60-ml-8616904.png?v=1762439467,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/starville-whitening-roll-on-light-pink-with-coconut-scent-60-ml-8616904.png?v=1762439467,offers
8986209288477,STRALINE LIP BALM 5GM,126.0,EGP,Straline,Home > عروض 2025 > رول تبييض ستارفيل وردي فاتح برائحة جوز الهند 60 مل > Back to عروض 2025 > منظف ​​سترالين الغني للوجه والجسم 200 مل,in stock,https://aldawaaegy.com/ar/collections/2025-offers/products/straline-lip-balm-5gm,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/straline-lip-balm-5gm-3505211.webp?v=1762439619,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/straline-lip-balm-5gm-3505211.webp?v=1762439619,offers
8986208829725,STRALINE RICH CLEANSER FACE&BODY 200ML,243.0,EGP,Straline,Home > عروض 2025 > مرطب الشفاه سترالين 5 مل > Back to عروض 2025 > تيلوفيل مقشر الجسم بجوز الهند 250 مل,in stock,https://aldawaaegy.com/ar/collections/2025-offers/products/straline-rich-cleanser-face-body-200ml,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/straline-rich-cleanser-facebody-200ml-5776315.jpg?v=1762439738,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/straline-rich-cleanser-facebody-200ml-5776315.jpg?v=1762439738,offers
8986001047837,TELOFILL BODY SCRUB COCONUT 250ML,210.0,EGP,Telofill,Home > عروض 2025 > منظف ​​سترالين الغني للوجه والجسم 200 مل > Back to عروض 2025 > حليب الجسم سترالين 200 مل,sold out,https://aldawaaegy.com/ar/collections/2025-offers/products/telofill-body-scrub-coconut-250ml,https://cdn.shopify.com/s/files/1/0566/6779/9603/products/telofill-body-scrub-coconut-250ml-4145276.jpg?v=1762441335,https://cdn.shopify.com/s/files/1/0566/6779/9603/products/telofill-body-scrub-coconut-250ml-4145276.jpg?v=1762441335,offers
8985999573277,STRALINE BODY MILK 200ML,357.0,EGP,Straline,Home > عروض 2025 > تيلوفيل مقشر الجسم بجوز الهند 250 مل > Back to عروض 2025 > رول معطر للتفتيح من ستارفيل,in stock,https://aldawaaegy.com/ar/collections/2025-offers/products/straline-body-milk-200ml,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/straline-body-milk-200ml-5473104.jpg?v=1762440078,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/straline-body-milk-200ml-5473104.jpg?v=1762440078,offers
8985999442205,STARVILLE WITENING FRAGRANCE ROLL.ON,140.0,EGP,Starville,Home > عروض 2025 > حليب الجسم سترالين 200 مل > Back to عروض 2025 > ستارفيل جل التبييض نايجيت كير 60,in stock,https://aldawaaegy.com/ar/collections/2025-offers/products/starville-witening-fragrance-roll-on,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/starville-witening-fragrance-rollon-1976784.png?v=1762440752,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/starville-witening-fragrance-rollon-1976784.png?v=1762440752,offers
8985999048989,STARVILLE WHITENING NIGHIT CARE GEL 60 GM,135.0,EGP,Starville,Home > عروض 2025 > رول معطر للتفتيح من ستارفيل > Back to عروض 2025 > ستارفيل منظف الوجه للبشرة المعرضة لحب الشباب 100 مل,in stock,https://aldawaaegy.com/ar/collections/2025-offers/products/starville-whitening-gel-nighit-care-60,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/starville-whitening-nighit-care-gel-60-gm-4708306.png?v=1762440283,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/starville-whitening-nighit-care-gel-60-gm-4708306.png?v=1762440283,offers
