product_id,name,price,currency,brand,description,availability,url,thumbnail_image,gallery_images,Category
300.0,EGP,DERMA TEN,Home > العناية بالبشرة > مستحلب فيشي كابيتال دراي تاتش سوليل بعامل حماية من الشمس 50، 50 مل > Back to العناية بالبشرة > كريم جل لاروش بوساي أنثيليوس ملون 50 مل,sold out,https://aldawaaegy.com/ar/collections/skin-care/products/derma-ten-alpha-arbutin-2-serum-30ml,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/derma-ten-alpha-arbutin-2-serum-30ml-2813578.jpg?v=1762775629,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/derma-ten-alpha-arbutin-2-serum-30ml-2813578.jpg?v=1762775629,skin-care
979.0,EGP,La Roche-Posay,Home > العناية بالبشرة > ديرما تن ألفا أربوتين 2% سيروم 30 مل > Back to العناية بالبشرة > ديرما تن سيروم محيط العين 30 مل,in stock,https://aldawaaegy.com/ar/collections/skin-care/products/la-roche-posay-anthelios-gel-cream-tinted-50ml,https://cdn.shopify.com/s/files/1/0566/6779/9603/products/la-roche-anthelios-gel-cream-tinted-50ml-4825756.webp?v=1762441622,https://cdn.shopify.com/s/files/1/0566/6779/9603/products/la-roche-anthelios-gel-cream-tinted-50ml-4825756.webp?v=1762441622,skin-care
300.0,EGP,DERMA TEN,Home > العناية بالبشرة > كريم جل لاروش بوساي أنثيليوس ملون 50 مل > Back to العناية بالبشرة > سيروم لاروش بوساي هيالو بي 5 30 مل,in stock,https://aldawaaegy.com/ar/collections/skin-care/products/derma-ten-eye-contour-serum-30ml,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/derma-ten-eye-contour-serum-30ml-1237985.jpg?v=1762775759,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/derma-ten-eye-contour-serum-30ml-1237985.jpg?v=1762775759,skin-care
1430.0,EGP,La Roche-Posay,Home > العناية بالبشرة > ديرما تن سيروم محيط العين 30 مل > Back to العناية بالبشرة > لاروش بوزيه Effaclar جل رغوي منقي 200 م,in stock,https://aldawaaegy.com/ar/collections/skin-care/products/la-roche-posay-hyalu-b5-serum-30ml,https://cdn.shopify.com/s/files/1/0566/6779/9603/products/la-roche-hyalu-b5-serum-30ml-9365764.jpg?v=1762440197,https://cdn.shopify.com/s/files/1/0566/6779/9603/products/la-roche-hyalu-b5-serum-30ml-9365764.jpg?v=1762440197,skin-care
730.0,EGP,La Roche-Posay,Home > العناية بالبشرة > سيروم لاروش بوساي هيالو بي 5 30 مل > Back to العناية بالبشرة > مواصفات فيشي ليفتاكتيف كولاجين. 50 م,in stock,https://aldawaaegy.com/ar/collections/skin-care/products/la-roche-posay-effaclar-purifying-foaming-gel-200m,https://cdn.shopify.com/s/files/1/0566/6779/9603/products/la-roche-effaclar-purifying-foaming-gel-200m-4673523.webp?v=1762440680,https://cdn.shopify.com/s/files/1/0566/6779/9603/products/la-roche-effaclar-purifying-foaming-gel-200m-4673523.webp?v=1762440680,skin-care
1700.0,EGP,Vichy,Home > العناية بالبشرة > لاروش بوزيه Effaclar جل رغوي منقي 200 م > Back to العناية بالبشرة > لاروش بوزيه سيكابلاست بوم B5 40 مل,in stock,https://aldawaaegy.com/ar/collections/skin-care/products/vichy-liftactiv-collagen-spec-50m,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/vichy-liftactiv-collagen-spec-50m-6882082.png?v=1762439656,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/vichy-liftactiv-collagen-spec-50m-6882082.png?v=1762439656,skin-care
900.0,EGP,La Roche-Posay,Home > العناية بالبشرة > مواصفات فيشي ليفتاكتيف كولاجين. 50 م > Back to العناية بالبشرة > كولاجرا نياسيناميد منظف البشرة الدهنية 200 مل,in stock,https://aldawaaegy.com/ar/collections/skin-care/products/la-roche-posay-cicaplast-baume-b5-40ml,https://cdn.shopify.com/s/files/1/0566/6779/9603/products/la-roche-cicaplast-baume-b5-40ml-9708476.jpg?v=1762440192,https://cdn.shopify.com/s/files/1/0566/6779/9603/products/la-roche-cicaplast-baume-b5-40ml-9708476.jpg?v=1762440192,skin-care
115.5,EGP,Bio Stream,Home > العناية بالبشرة > لاروش بوزيه سيكابلاست بوم B5 40 مل > Back to العناية بالبشرة > كريم شان لليدين 60 جرام,in stock,https://aldawaaegy.com/ar/collections/skin-care/products/kolagra-niacinamide-oily-skin-cleanser-200ml,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/kolagra-niacinamide-oily-skin-cleanser-200ml-7898144.jpg?v=1762441596,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/kolagra-niacinamide-oily-skin-cleanser-200ml-7898144.jpg?v=1762441596,skin-care
100.0,EGP,Shaan,Home > العناية بالبشرة > كولاجرا نياسيناميد منظف البشرة الدهنية 200 مل > Back to العناية بالبشرة > جل كريم ديرماكتيف أكتي-وايت لمحيط العين 15 مل,in stock,https://aldawaaegy.com/ar/collections/skin-care/products/shaan-hand-cream-60gm,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/shaan-hand-cream-60gm-3728790.png?v=1762436851,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/shaan-hand-cream-60gm-3728790.png?v=1762436851,skin-care
209.0,EGP,Dermactive,Home > العناية بالبشرة > كريم شان لليدين 60 جرام > Back to العناية بالبشرة > جل منظف رغوي من سيرافي للبشرة الدهنية 236 مل,in stock,https://aldawaaegy.com/ar/collections/skin-care/products/dermactive-acti-white-eye-contour-cream-gel-15-ml,https://cdn.shopify.com/s/files/1/0566/6779/9603/products/dermactive-acti-white-eye-contour-cream-gel-15-ml-5160686.webp?v=1762439674,https://cdn.shopify.com/s/files/1/0566/6779/9603/products/dermactive-acti-white-eye-contour-cream-gel-15-ml-5160686.webp?v=1762439674,skin-care
